ANNOSCOLASTICO,PROVINCIA,ORDINESCUOLA,TIPOPOSTO,TIPOSUPPLENZA,FASCIAETA,DOCENTISUPPLENTIMASCHI,DOCENTISUPPLENTIFEMMINE
201617,UDINE,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,19,67
201617,GROSSETO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,2,26
201617,GENOVA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,6,53
201617,MEDIO-CAMPITANO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,1
201617,CATANIA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,6,41
201617,AVELLINO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,8,11
201617,REGGIO CALABRIA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,2,0
201617,TORINO,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,15
201617,LIVORNO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,13,23
201617,CUNEO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,4,1
201617,FIRENZE,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,6
201617,PESCARA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,1
201617,ALESSANDRIA,SCUOLA PRIMARIA,NORMALE,ANNUALE,FINO A 34,0,2
201617,VERCELLI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,6,13
201617,PISA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,56
201617,ALESSANDRIA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,26
201617,PAVIA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,1,1
201617,VIBO VALENTIA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,2,1
201617,ORISTANO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,19
201617,CREMONA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,43,48
201617,MONZA E BRIANZA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,28,67
201617,VERONA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,2,20
201617,NUORO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,3,1
201617,ISERNIA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,1
201617,PARMA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,2,9
201617,POTENZA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,35,58
201617,CASERTA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,11
201617,MATERA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,13,24
201617,FOGGIA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,16
201617,BIELLA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,8,22
201617,SIRACUSA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,1
201617,L'AQUILA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,8,7
201617,LA SPEZIA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,1,1
201617,COMO,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,2
201617,TARANTO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,1,0
201617,PRATO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,3,2
201617,MILANO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,29,459
201617,TERAMO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,22
201617,VERBANO-CUSIO-OSSOLA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,2,7
201617,GORIZIA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,3
201617,VERCELLI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,17
201617,VERCELLI,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,3,20
201617,SIENA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,1
201617,AGRIGENTO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,0,5
201617,LIVORNO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,7,5
201617,BRESCIA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,OLTRE 54,0,3
201617,LODI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,10
201617,NOVARA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,OLTRE 54,4,5
201617,CUNEO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,42
201617,MONZA E BRIANZA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,2,22
201617,PADOVA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,7,20
201617,TRIESTE,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,3,3
201617,GORIZIA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,2,0
201617,TREVISO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,19
201617,ROVIGO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,OLTRE 54,1,0
201617,IMPERIA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,1
201617,LA SPEZIA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,0,4
201617,VICENZA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,1
201617,REGGIO EMILIA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,7,5
201617,CARBONIA-IGLESIAS,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,0,1
201617,MASSA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,3,19
201617,VARESE,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,FINO A 34,1,62
201617,UDINE,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,8
201617,ROVIGO,SCUOLA PRIMARIA,NORMALE,ANNUALE,TRA 35 E 44,0,1
201617,RIMINI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,3
201617,CREMONA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,8,10
201617,BERGAMO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,6,10
201617,CAGLIARI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,19,43
201617,CATANIA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,13
201617,REGGIO EMILIA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,9
201617,TREVISO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,2,62
201617,ISERNIA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,5
201617,FERMO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,15,28
201617,REGGIO EMILIA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,2,41
201617,PARMA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,4,31
201617,TARANTO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,23
201617,RIMINI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,11
201617,BENEVENTO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,1,0
201617,PESCARA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,2,6
201617,SAVONA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,0,1
201617,PORDENONE,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,1,2
201617,GROSSETO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,2,14
201617,FROSINONE,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,15
201617,MILANO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,30,198
201617,CUNEO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,FINO A 34,4,4
201617,IMPERIA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,1,8
201617,ROVIGO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,0,8
201617,BIELLA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,6,12
201617,ASCOLI PICENO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,1,1
201617,PISA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,3
201617,SASSARI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,3
201617,VENEZIA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,6
201617,MESSINA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,4
201617,PESARO E URBINO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,2
201617,REGGIO CALABRIA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,5
201617,MONZA E BRIANZA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,16,156
201617,BARLETTA-ADRIA-TRANI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,4
201617,VERCELLI,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 45 E 54,0,5
201617,TORINO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,FINO A 34,0,1
201617,FORLI'-CESENA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,18,20
201617,BRESCIA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,2,3
201617,SIRACUSA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,0,1
201617,LA SPEZIA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,4
201617,LECCO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,46
201617,CHIETI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,9,30
201617,VITERBO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,26
201617,VIBO VALENTIA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,15,10
201617,VIBO VALENTIA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,4,10
201617,CAMPOBASSO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,10
201617,OLBIA-TEMPIO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,0,1
201617,PISTOIA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,5,21
201617,PADOVA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,16,14
201617,NAPOLI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,19,111
201617,PALERMO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,1
201617,CARBONIA-IGLESIAS,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,6,2
201617,FERRARA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,9
201617,RAVENNA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,2
201617,MONZA E BRIANZA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,11
201617,MILANO,SCUOLA PRIMARIA,NORMALE,ANNUALE,OLTRE 54,1,2
201617,VITERBO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,0,2
201617,FORLI'-CESENA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,11,44
201617,PRATO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,2,19
201617,POTENZA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,0,1
201617,ORISTANO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,0,3
201617,CALTANISSETTA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,0,1
201617,AREZZO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,4,20
201617,FERRARA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,FINO A 34,2,4
201617,VENEZIA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,14
201617,VARESE,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,5,76
201617,L'AQUILA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,0,1
201617,COMO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,1,3
201617,MEDIO-CAMPITANO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,5
201617,FIRENZE,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,5,15
201617,CUNEO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,OLTRE 54,0,1
201617,TERNI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,3,2
201617,LODI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,4,20
201617,L'AQUILA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,8,28
201617,TREVISO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,22,56
201617,TORINO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,24,48
201617,PISTOIA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,3,7
201617,ASTI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,OLTRE 54,1,3
201617,CREMONA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,42
201617,SALERNO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,27
201617,GENOVA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,13,40
201617,TERAMO,SCUOLA INFANZIA,NORMALE,ANNUALE,TRA 45 E 54,0,1
201617,TERAMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,1,0
201617,ISERNIA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,6,5
201617,PAVIA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,26
201617,SIENA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,3,15
201617,MANTOVA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,OLTRE 54,1,0
201617,SAVONA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,10,12
201617,AGRIGENTO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,1
201617,ROMA,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 45 E 54,0,25
201617,CASERTA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,43,46
201617,SONDRIO,SCUOLA INFANZIA,NORMALE,ANNUALE,TRA 45 E 54,0,1
201617,ENNA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,4,10
201617,OLBIA-TEMPIO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,7,15
201617,BRINDISI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,6,24
201617,CROTONE,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,32,79
201617,VARESE,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,10,38
201617,PARMA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,1,0
201617,CHIETI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,2,37
201617,OGLIASTRA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,7,10
201617,BIELLA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,2,6
201617,FERRARA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,2,18
201617,POTENZA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,15
201617,ANCONA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,3,70
201617,SASSARI,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,0,1
201617,VITERBO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,4,4
201617,VERONA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,5,31
201617,PRATO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,26,47
201617,PIACENZA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,9,4
201617,MANTOVA,SCUOLA PRIMARIA,NORMALE,ANNUALE,FINO A 34,0,4
201617,CROTONE,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,4,0
201617,UDINE,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,7,39
201617,TARANTO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,7,24
201617,AVELLINO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,1
201617,FERRARA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,26,50
201617,TORINO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,50,144
201617,LATINA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,2,7
201617,PAVIA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,5,2
201617,BENEVENTO,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,1
201617,VICENZA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,2,6
201617,SAVONA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,3
201617,ORISTANO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,1,2
201617,GORIZIA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,3,1
201617,ISERNIA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,1,3
201617,RAVENNA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,FINO A 34,0,2
201617,BOLOGNA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,4,12
201617,MANTOVA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,12,16
201617,PIACENZA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,8
201617,GORIZIA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,7
201617,CARBONIA-IGLESIAS,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,2
201617,SIRACUSA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,2,4
201617,BIELLA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,2
201617,MILANO,SCUOLA INFANZIA,NORMALE,ANNUALE,TRA 45 E 54,0,10
201617,VITERBO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,5,7
201617,REGGIO EMILIA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,6
201617,VERCELLI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,7
201617,VENEZIA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,FINO A 34,0,44
201617,TORINO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,29,92
201617,FORLI'-CESENA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,18,38
201617,PESARO E URBINO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,35,52
201617,ROMA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,180
201617,CROTONE,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,21,23
201617,BELLUNO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,4
201617,CROTONE,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,5
201617,PALERMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,26,138
201617,TORINO,SCUOLA INFANZIA,NORMALE,ANNUALE,TRA 45 E 54,0,7
201617,VERONA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,45,55
201617,AVELLINO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,5
201617,CREMONA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,1,8
201617,GORIZIA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,8
201617,RAGUSA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,11
201617,AREZZO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,1,1
201617,IMPERIA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,3,3
201617,VERBANO-CUSIO-OSSOLA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,7
201617,ROMA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,3,9
201617,SAVONA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,25,42
201617,CAMPOBASSO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,9
201617,ASTI,SCUOLA PRIMARIA,NORMALE,ANNUALE,TRA 45 E 54,0,1
201617,COMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,OLTRE 54,0,7
201617,L'AQUILA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,27
201617,GROSSETO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,12
201617,MONZA E BRIANZA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,2,50
201617,RAVENNA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 45 E 54,0,2
201617,SIRACUSA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,3
201617,LATINA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,8,8
201617,FORLI'-CESENA,SCUOLA PRIMARIA,NORMALE,ANNUALE,OLTRE 54,0,1
201617,FORLI'-CESENA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,0,1
201617,BARI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,0,1
201617,VICENZA,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 45 E 54,0,1
201617,SONDRIO,SCUOLA PRIMARIA,NORMALE,ANNUALE,OLTRE 54,0,1
201617,OLBIA-TEMPIO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,2,5
201617,BIELLA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,1,2
201617,FERRARA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,25
201617,LIVORNO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,5
201617,PADOVA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,74,100
201617,TERAMO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,15,45
201617,VERCELLI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,0,3
201617,PIACENZA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,9,13
201617,FORLI'-CESENA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,4,17
201617,CUNEO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,3,14
201617,VARESE,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,2,46
201617,LUCCA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,FINO A 34,0,7
