ANNOSCOLASTICO, PROVINCIA, ORDINESCUOLA, TIPOPOSTO, TIPOSUPPLENZA, FASCIAETA, DOCENTISUPPLENTIMASCHI, DOCENTISUPPLENTIFEMMINE
201516,SASSARI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,32,38
201516,SASSARI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,14,17
201516,SASSARI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,0,4
201516,SASSARI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,2,12
201516,SASSARI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,5,18
201516,SASSARI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,12
201516,SASSARI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,0
201516,SAVONA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,5
201516,SAVONA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,6
201516,SAVONA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,2
201516,SAVONA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,9
201516,SAVONA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,10
201516,SAVONA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,5
201516,SAVONA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,2
201516,SAVONA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,1,7
201516,SAVONA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,1,22
201516,SAVONA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,2,12
201516,SAVONA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,3
201516,SAVONA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,2,10
201516,SAVONA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,3,34
201516,SAVONA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,18
201516,SAVONA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,8
201516,SAVONA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,5,11
201516,SAVONA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,11,27
201516,SAVONA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,4,25
201516,SAVONA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,2,4
201516,SAVONA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,4,4
201516,SAVONA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,4,7
201516,SAVONA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,3,8
201516,SAVONA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,1
201516,SAVONA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,23,30
201516,SAVONA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,26,46
201516,SAVONA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,11,33
201516,SAVONA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,3,3
201516,SAVONA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,12,9
201516,SAVONA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,5,22
201516,SAVONA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,4,7
201516,SAVONA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,2,1
201516,TARANTO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,3
201516,TARANTO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,2
201516,TARANTO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,28
201516,TARANTO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,37
201516,TARANTO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,13
201516,TARANTO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,6
201516,TARANTO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,0,3
201516,TARANTO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,14
201516,TARANTO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,4
201516,TARANTO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,1
201516,TARANTO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,2,42
201516,TARANTO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,3,38
201516,TARANTO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,12
201516,TARANTO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,1
201516,TARANTO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,2,1
201516,TARANTO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,0,4
201516,TARANTO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,1,1
201516,TARANTO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,3,10
201516,TARANTO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,12,33
201516,TARANTO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,3,9
201516,TARANTO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,3,0
201516,TARANTO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,4,16
201516,TARANTO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,11,34
201516,TARANTO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,8,15
201516,TARANTO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,4,3
201516,TARANTO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,4,0
201516,TARANTO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,8,7
201516,TARANTO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,3,3
201516,TARANTO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,OLTRE 54,3,0
201516,TARANTO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,8,15
201516,TARANTO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,18,34
201516,TARANTO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,22,15
201516,TARANTO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,4,8
201516,TARANTO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,13
201516,TARANTO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,3
201516,TARANTO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,0
201516,TERAMO,SCUOLA INFANZIA,NORMALE,ANNUALE,TRA 45 E 54,0,1
201516,TERAMO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,4
201516,TERAMO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,2
201516,TERAMO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,1
201516,TERAMO,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,FINO A 34,0,2
201516,TERAMO,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,3
201516,TERAMO,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 45 E 54,0,1
201516,TERAMO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,10
201516,TERAMO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,20
201516,TERAMO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,12
201516,TERAMO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,2
201516,TERAMO,SCUOLA PRIMARIA,NORMALE,ANNUALE,TRA 45 E 54,0,3
201516,TERAMO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,0,2
201516,TERAMO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,1,9
201516,TERAMO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,6
201516,TERAMO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,FINO A 34,0,2
201516,TERAMO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,18
201516,TERAMO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,2,29
201516,TERAMO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,11
201516,TERAMO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,2
201516,TERAMO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,0,1
201516,TERAMO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,2,5
201516,TERAMO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,1,0
201516,TERAMO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,12,24
201516,TERAMO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,11,34
201516,TERAMO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,7,16
201516,TERAMO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,5,2
201516,TERAMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,2,5
201516,TERAMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,3,11
201516,TERAMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,9
201516,TERAMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,0
201516,TERAMO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,2,1
201516,TERAMO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,1,0
201516,TERAMO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,24,35
201516,TERAMO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,27,41
201516,TERAMO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,10,18
201516,TERAMO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,3,4
201516,TERAMO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,3
201516,TERAMO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,7
201516,TERAMO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,4
201516,TORINO,SCUOLA INFANZIA,NORMALE,ANNUALE,TRA 35 E 44,0,3
201516,TORINO,SCUOLA INFANZIA,NORMALE,ANNUALE,TRA 45 E 54,0,2
201516,TORINO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,17
201516,TORINO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,62
201516,TORINO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,2,34
201516,TORINO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,9
201516,TORINO,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,FINO A 34,0,1
201516,TORINO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,2,65
201516,TORINO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,51
201516,TORINO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,35
201516,TORINO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,6
201516,TORINO,SCUOLA PRIMARIA,NORMALE,ANNUALE,FINO A 34,0,2
201516,TORINO,SCUOLA PRIMARIA,NORMALE,ANNUALE,TRA 35 E 44,0,1
201516,TORINO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,10,200
201516,TORINO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,20,262
201516,TORINO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,6,143
201516,TORINO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,4,31
201516,TORINO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,FINO A 34,0,3
201516,TORINO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,2
201516,TORINO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,16,219
201516,TORINO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,20,221
201516,TORINO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,8,85
201516,TORINO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,22
201516,TORINO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,0,5
201516,TORINO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,5,8
201516,TORINO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,0,1
201516,TORINO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,60,167
201516,TORINO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,95,348
201516,TORINO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,38,118
201516,TORINO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,5,20
201516,TORINO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,FINO A 34,0,1
201516,TORINO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,0,2
201516,TORINO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,0,1
201516,TORINO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,28,56
201516,TORINO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,45,173
201516,TORINO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,24,82
201516,TORINO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,4,10
201516,TORINO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,1,1
201516,TORINO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,0,1
201516,TORINO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,0,2
201516,TORINO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,180,302
201516,TORINO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,196,256
201516,TORINO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,60,135
201516,TORINO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,35,19
201516,TORINO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,23,35
201516,TORINO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,28,68
201516,TORINO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,10,19
201516,TORINO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,1
201516,TRAPANI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,1
201516,TRAPANI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,3
201516,TRAPANI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,1
201516,TRAPANI,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,1
201516,TRAPANI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,6
201516,TRAPANI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,12
201516,TRAPANI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,6
201516,TRAPANI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,2
201516,TRAPANI,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,7
201516,TRAPANI,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,4
201516,TRAPANI,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,7
201516,TRAPANI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,1
201516,TRAPANI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,3
201516,TRAPANI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,6
201516,TRAPANI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,4,0
201516,TRAPANI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,1,2
201516,TRAPANI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,14,5
201516,TRAPANI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,6,18
201516,TRAPANI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,6,15
201516,TRAPANI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,2,0
201516,TRAPANI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,1,0
201516,TRAPANI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,1
201516,TRAPANI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,2,1
201516,TRAPANI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,2
201516,TRAPANI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,2,1
201516,TRAPANI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,6,0
201516,TRAPANI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,13,13
201516,TRAPANI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,27,39
201516,TRAPANI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,9,12
201516,TRAPANI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,2,3
201516,TRAPANI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,5
201516,TRAPANI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,1
201516,TERNI,SCUOLA INFANZIA,NORMALE,ANNUALE,TRA 45 E 54,0,1
201516,TERNI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,1
201516,TERNI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,5
201516,TERNI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,1
201516,TERNI,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,FINO A 34,0,1
201516,TERNI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,2
201516,TERNI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,7
201516,TERNI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,10
201516,TERNI,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,0,12
201516,TERNI,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,2,18
201516,TERNI,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,8
201516,TERNI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,14
201516,TERNI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,2,16
201516,TERNI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,11
201516,TERNI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,2
201516,TERNI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,0,1
201516,TERNI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,4,22
201516,TERNI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,7,32
201516,TERNI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,5,22
201516,TERNI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,1,1
201516,TERNI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,5,14
201516,TERNI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,6,20
201516,TERNI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,9
201516,TERNI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,2,2
201516,TERNI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,3,2
201516,TERNI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,3,5
201516,TERNI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,11,32
201516,TERNI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,21,44
201516,TERNI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,5,24
201516,TERNI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,5,5
201516,TERNI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,2,13
201516,TERNI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,12
201516,TERNI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,2,1
201516,TERNI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,0
201516,TRIESTE,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,2
201516,TRIESTE,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,3
201516,TRIESTE,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,2
201516,TRIESTE,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,0
201516,TRIESTE,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,3
201516,TRIESTE,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,1,20
201516,TRIESTE,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,2,32
201516,TRIESTE,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,1,12
201516,TRIESTE,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,1,1
201516,TRIESTE,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,8
201516,TRIESTE,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,11
201516,TRIESTE,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,7
201516,TRIESTE,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,2,0
201516,TRIESTE,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,2,0
201516,TRIESTE,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,0,1
201516,TRIESTE,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,9,14
201516,TRIESTE,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,7,27
201516,TRIESTE,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,4,17
201516,TRIESTE,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,2,3
201516,TRIESTE,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,3
