ANNOSCOLASTICO,PROVINCIA,ORDINESCUOLA,TIPOPOSTO,TIPOSUPPLENZA,FASCIAETA,DOCENTISUPPLENTIMASCHI,DOCENTISUPPLENTIFEMMINE
201718,GENOVA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,21,82
201718,SIRACUSA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,7,4
201718,LIVORNO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,27
201718,IMPERIA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,2,3
201718,FORLI'-CESENA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,4,8
201718,ALESSANDRIA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,FINO A 34,0,11
201718,FIRENZE,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,2,25
201718,CATANZARO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,3,3
201718,BIELLA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,18,28
201718,BRINDISI,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,0,5
201718,NOVARA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,9,16
201718,POTENZA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,4
201718,COMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,5,17
201718,ENNA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,2
201718,CAGLIARI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,10,4
201718,NOVARA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,23
201718,LODI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,22,31
201718,MILANO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,120,153
201718,BIELLA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,10,9
201718,BENEVENTO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,2
201718,TRIESTE,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,FINO A 34,0,1
201718,REGGIO CALABRIA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,3,3
201718,POTENZA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,2
201718,BOLOGNA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,22,200
201718,NAPOLI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,2,107
201718,LUCCA,SCUOLA PRIMARIA,NORMALE,ANNUALE,TRA 45 E 54,0,1
201718,ALESSANDRIA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,4,9
201718,VARESE,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,2,26
201718,REGGIO CALABRIA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,1,0
201718,PARMA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,6,9
201718,PARMA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,5,17
201718,CAGLIARI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,5,162
201718,RIMINI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,6
201718,VERCELLI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,14,34
201718,AREZZO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,5
201718,ENNA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,5
201718,TERAMO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,16,25
201718,TREVISO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,26
201718,ASCOLI PICENO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,9
201718,COSENZA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,19
201718,SAVONA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,0,1
201718,VARESE,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,OLTRE 54,18,2
201718,GORIZIA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,2
201718,ROMA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,43,124
201718,BRINDISI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,FINO A 34,0,1
201718,L'AQUILA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,16,17
201718,BERGAMO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,OLTRE 54,0,6
201718,PAVIA,SCUOLA PRIMARIA,NORMALE,ANNUALE,OLTRE 54,0,2
201718,ASTI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,17
201718,ALESSANDRIA,SCUOLA INFANZIA,NORMALE,ANNUALE,TRA 35 E 44,0,1
201718,VERBANO-CUSIO-OSSOLA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,6,13
201718,LECCE,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,4,0
201718,ROMA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,47,1136
201718,ORISTANO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,1,2
201718,RAVENNA,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 45 E 54,0,3
201718,MACERATA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,3,36
201718,AVELLINO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,1
201718,VENEZIA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,21,27
201718,BERGAMO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,29
201718,FROSINONE,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,77
201718,VICENZA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,20,52
201718,LUCCA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,6,13
201718,BARI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,11,6
201718,ORISTANO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,3,5
201718,MESSINA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,0
201718,RIMINI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,6,11
201718,FERMO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,1
201718,LA SPEZIA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,1
201718,CREMONA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,5,13
201718,GORIZIA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,2,14
201718,SAVONA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,0,7
201718,MONZA E BRIANZA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,3
201718,RIMINI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,26,60
201718,LECCO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,5,20
201718,TORINO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,13,167
201718,SONDRIO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,3,14
201718,PADOVA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,20,60
201718,NAPOLI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,23
201718,MILANO,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,28
201718,BERGAMO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,33,39
201718,GORIZIA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,21,31
201718,SASSARI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,3,13
201718,VERCELLI,SCUOLA PRIMARIA,NORMALE,ANNUALE,OLTRE 54,0,2
201718,PARMA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,2
201718,PESCARA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,5
201718,PIACENZA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,OLTRE 54,3,2
201718,SALERNO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,1,3
201718,TRIESTE,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,1,0
201718,MODENA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,1,26
201718,FERRARA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,4,61
201718,ISERNIA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,3
201718,TORINO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,11,11
201718,PESARO E URBINO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,1,3
201718,REGGIO EMILIA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,1,26
201718,PADOVA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,11,99
201718,PISA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,16,61
201718,VERCELLI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,OLTRE 54,1,1
201718,TERAMO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,15
201718,IMPERIA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,7
201718,TRAPANI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,25,36
201718,POTENZA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,37,65
201718,PESCARA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,1,1
201718,FORLI'-CESENA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,3,7
201718,REGGIO EMILIA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,50,77
201718,VERONA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,7,8
201718,MODENA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,7,27
201718,RIETI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,8
201718,GROSSETO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,1,1
201718,PESCARA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,7,16
201718,PRATO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,4
201718,CAMPOBASSO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,3,6
201718,CAGLIARI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,13
201718,VERCELLI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,1,8
201718,ASCOLI PICENO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,14
201718,FERMO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,9
201718,TREVISO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,7,97
201718,ROMA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,FINO A 34,13,12
201718,CALTANISSETTA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,1,3
201718,VARESE,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,21,52
201718,RIETI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,6
201718,CASERTA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,5,7
201718,CAMPOBASSO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,15,29
201718,ALESSANDRIA,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,12
201718,RIMINI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,0,2
201718,LECCO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,0,1
201718,TORINO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,4,128
201718,LATINA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,12,37
201718,CUNEO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,1,22
201718,UDINE,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,3,8
201718,PORDENONE,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,3,64
201718,FIRENZE,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,2,0
201718,BRESCIA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,3
201718,CALTANISSETTA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,1,0
201718,CASERTA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,FINO A 34,1,5
201718,BELLUNO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,2,20
201718,MODENA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,10,17
201718,MEDIO CAMPIDANO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,1,1
201718,FOGGIA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,29
201718,MANTOVA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,13,21
201718,TORINO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,9
201718,CATANIA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,8,24
201718,CUNEO,SCUOLA PRIMARIA,NORMALE,ANNUALE,FINO A 34,0,2
201718,COMO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,3,60
201718,MEDIO CAMPIDANO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,6,7
201718,AGRIGENTO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,9,7
201718,CATANZARO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,1
201718,FERRARA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,2
201718,SONDRIO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,1,0
201718,CHIETI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,3,11
201718,PORDENONE,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,3
201718,CATANIA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,22
201718,BOLOGNA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,19,35
201718,SASSARI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,1,0
201718,SIENA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,3
201718,GENOVA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,11
201718,FERMO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,2,5
201718,TREVISO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,19,33
201718,CATANZARO,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,FINO A 34,0,1
201718,PISA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,3,3
201718,PISTOIA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,9
201718,NOVARA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,1
201718,MACERATA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,13,23
201718,LIVORNO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,8,12
201718,ISERNIA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,0,1
201718,GROSSETO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,19
201718,ALESSANDRIA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,FINO A 34,0,4
201718,PIACENZA,SCUOLA PRIMARIA,NORMALE,ANNUALE,FINO A 34,1,0
201718,AREZZO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,24
201718,BENEVENTO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,7
201718,BARI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,1,0
201718,FORLI'-CESENA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,3
201718,REGGIO CALABRIA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,3
201718,COMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,FINO A 34,21,41
201718,BOLOGNA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,5,56
201718,PADOVA,SCUOLA PRIMARIA,NORMALE,ANNUALE,TRA 45 E 54,0,2
201718,TRIESTE,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,5
201718,BIELLA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,OLTRE 54,0,1
201718,POTENZA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,1
201718,RAVENNA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,2,13
201718,LA SPEZIA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,2
201718,REGGIO EMILIA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,OLTRE 54,0,3
201718,NOVARA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,11
201718,MILANO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,237,414
201718,BOLOGNA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,1,32
201718,NUORO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,3,7
201718,UDINE,SCUOLA PRIMARIA,NORMALE,ANNUALE,FINO A 34,0,2
201718,VITERBO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,2,5
201718,LODI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,FINO A 34,1,5
201718,ANCONA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,0,1
201718,VARESE,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,56,68
201718,REGGIO EMILIA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,1
201718,SAVONA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,4,19
201718,LIVORNO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,12
201718,OLBIA-TEMPIO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,18,9
201718,CREMONA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,10,16
201718,PAVIA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,1,17
201718,ASTI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,3
201718,PORDENONE,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,5
201718,VERBANO-CUSIO-OSSOLA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,5
201718,ANCONA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,0,2
201718,VARESE,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,12,46
201718,LECCO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,2
201718,CASERTA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,15,70
201718,PESARO E URBINO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,2,8
201718,PIACENZA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,3,10
201718,AREZZO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,8,10
201718,VERBANO-CUSIO-OSSOLA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,0,7
201718,VERCELLI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,3,6
201718,CUNEO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,56
201718,FOGGIA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,11,7
201718,ROMA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,161,321
201718,CREMONA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,3
201718,SIENA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,2,8
201718,PAVIA,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,OLTRE 54,0,1
201718,BERGAMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,4,5
201718,AGRIGENTO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,24,21
201718,VERONA,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,5
201718,MONZA E BRIANZA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,7,85
201718,SALERNO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,5
201718,OLBIA-TEMPIO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,FINO A 34,0,3
201718,MILANO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,83,658
201718,BOLOGNA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,24,37
201718,PERUGIA,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,FINO A 34,0,1
201718,BRINDISI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,4
201718,MASSA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,0,2
201718,LIVORNO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,34
201718,FROSINONE,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,5
201718,FOGGIA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,3,5
201718,VICENZA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,8,113
201718,OGLIASTRA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,1
201718,LUCCA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,5
201718,RIETI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,3,3
201718,SONDRIO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,1,43
201718,BRESCIA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,52,100
201718,BRINDISI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,1,2
201718,PALERMO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,2,3
201718,MESSINA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,8,5
201718,MONZA E BRIANZA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,FINO A 34,17,31
201718,ROVIGO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,32
201718,MASSA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,14
201718,SASSARI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,14,51
201718,FERRARA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,OLTRE 54,6,1
201718,SONDRIO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,FINO A 34,1,0
201718,FORLI'-CESENA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,2
201718,MILANO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,82,206
